encuestadora,fecha,escenario,primera_vuelta,voto_sv,pct,encuesta_id
Atlas Intel,2026-01-09,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,5.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Abelardo de la Espriella,No sé,4.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,71.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,18.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Aníbal Gaviria,Iván Cepeda,31.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Aníbal Gaviria,No sé,36.2,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Aníbal Gaviria,Paloma Valencia,27.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Aníbal Gaviria,Voto en blanco,4.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Claudia López,Iván Cepeda,23.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Claudia López,No sé,5.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Claudia López,Paloma Valencia,56.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Claudia López,Voto en blanco,14.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Daniel Palacios,Paloma Valencia,100.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Daniel Quintero,Iván Cepeda,47.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Daniel Quintero,No sé,43.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Daniel Quintero,Voto en blanco,8.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,David Luna,Iván Cepeda,41.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,David Luna,No sé,5.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,David Luna,Paloma Valencia,52.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,David Luna,Voto en blanco,0.1,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Enrique Peñalosa,Iván Cepeda,34.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Enrique Peñalosa,No sé,35.2,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Enrique Peñalosa,Paloma Valencia,29.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Enrique Peñalosa,Voto en blanco,1.2,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,98.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Iván Cepeda,No sé,0.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,1.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Carlos Pinzón,Iván Cepeda,8.8,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Carlos Pinzón,Paloma Valencia,73.1,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Carlos Pinzón,Voto en blanco,18.1,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Daniel Oviedo,Iván Cepeda,19.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Daniel Oviedo,No sé,12.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Daniel Oviedo,Paloma Valencia,22.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Daniel Oviedo,Voto en blanco,46.1,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Manuel Galán,Iván Cepeda,5.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Manuel Galán,No sé,0.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Manuel Galán,Paloma Valencia,52.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Juan Manuel Galán,Voto en blanco,41.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Mauricio Cárdenas,Iván Cepeda,0.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Mauricio Cárdenas,Paloma Valencia,80.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Mauricio Cárdenas,Voto en blanco,18.2,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No sé,Iván Cepeda,4.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No sé,No sé,74.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No sé,Paloma Valencia,17.8,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No sé,Voto en blanco,3.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No votaría,Iván Cepeda,6.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No votaría,No sé,0.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No votaría,Paloma Valencia,6.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,No votaría,Voto en blanco,86.4,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,16.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,83.7,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,84.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Roy Barreras,No sé,0.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,14.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Roy Barreras,Voto en blanco,0.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,31.8,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Sergio Fajardo,No sé,14.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,39.9,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,14.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Vicky Dávila,Iván Cepeda,1.0,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Vicky Dávila,No sé,17.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Vicky Dávila,Paloma Valencia,69.1,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Vicky Dávila,Voto en blanco,12.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,8.3,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Voto en blanco,No sé,46.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,2.6,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-01-09,cepeda_vs_paloma,Voto en blanco,Voto en blanco,42.5,574bebb8-d5bc-4a9a-b0fc-5a5471c2a8d5
Atlas Intel,2026-02-05,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,3.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Abelardo de la Espriella,No sé,14.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,50.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,32.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Aníbal Gaviria,Iván Cepeda,14.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Aníbal Gaviria,No sé,14.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Aníbal Gaviria,Paloma Valencia,24.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Aníbal Gaviria,Voto en blanco,47.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Blanco,Iván Cepeda,13.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Blanco,No sé,12.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Blanco,Paloma Valencia,11.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Blanco,Voto en blanco,62.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Camilo Romero,Iván Cepeda,76.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Camilo Romero,No sé,5.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Camilo Romero,Paloma Valencia,1.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Camilo Romero,Voto en blanco,17.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Claudia López,Iván Cepeda,31.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Claudia López,No sé,31.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Claudia López,Paloma Valencia,27.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Claudia López,Voto en blanco,10.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Palacios,Iván Cepeda,21.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Palacios,No sé,36.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Palacios,Paloma Valencia,0.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Palacios,Voto en blanco,42.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Quintero,Iván Cepeda,35.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Quintero,No sé,28.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Quintero,Paloma Valencia,6.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Daniel Quintero,Voto en blanco,29.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,David Luna,Iván Cepeda,25.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,David Luna,No sé,1.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,David Luna,Paloma Valencia,33.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,David Luna,Voto en blanco,40.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Enrique Peñalosa,Iván Cepeda,11.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Enrique Peñalosa,No sé,27.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Enrique Peñalosa,Paloma Valencia,27.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Enrique Peñalosa,Voto en blanco,33.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,99.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Iván Cepeda,No sé,0.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,0.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Carlos Pinzón,Iván Cepeda,12.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Carlos Pinzón,No sé,2.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Carlos Pinzón,Paloma Valencia,37.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Carlos Pinzón,Voto en blanco,48.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Daniel Oviedo,Iván Cepeda,11.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Daniel Oviedo,No sé,9.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Daniel Oviedo,Paloma Valencia,32.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Daniel Oviedo,Voto en blanco,46.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Fernando Cristo,No sé,76.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Fernando Cristo,Paloma Valencia,9.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Fernando Cristo,Voto en blanco,14.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Manuel Galán,Iván Cepeda,6.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Manuel Galán,No sé,11.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Manuel Galán,Paloma Valencia,39.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Juan Manuel Galán,Voto en blanco,41.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Mauricio Cárdenas,Iván Cepeda,1.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Mauricio Cárdenas,No sé,0.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Mauricio Cárdenas,Paloma Valencia,2.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Mauricio Cárdenas,Voto en blanco,95.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Miguel Uribe Londoño,Iván Cepeda,16.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Miguel Uribe Londoño,No sé,4.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Miguel Uribe Londoño,Paloma Valencia,50.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Miguel Uribe Londoño,Voto en blanco,28.3,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,No sé,Iván Cepeda,11.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,No sé,No sé,55.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,No sé,Paloma Valencia,16.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,No sé,Voto en blanco,16.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,3.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Paloma Valencia,No sé,4.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,87.0,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Paloma Valencia,Voto en blanco,4.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,15.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Roy Barreras,No sé,49.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,22.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Roy Barreras,Voto en blanco,12.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,27.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Santiago Botero,No sé,3.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,21.7,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Santiago Botero,Voto en blanco,46.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,11.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Sergio Fajardo,No sé,19.5,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,35.9,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,33.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Vicky Dávila,Iván Cepeda,9.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Vicky Dávila,No sé,19.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Vicky Dávila,Paloma Valencia,50.1,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Vicky Dávila,Voto en blanco,21.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,9.8,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Voto en blanco,No sé,11.2,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,5.6,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-05,cepeda_vs_paloma,Voto en blanco,Voto en blanco,73.4,dd8c6d8f-8414-46cc-a4a3-0d4c0cb5d727
Atlas Intel,2026-02-28,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,1.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Abelardo de la Espriella,No sé,13.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,60.7,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,24.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Aníbal Gaviria,Iván Cepeda,32.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Aníbal Gaviria,No sé,10.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Aníbal Gaviria,Paloma Valencia,37.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Aníbal Gaviria,Voto en blanco,20.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Blanco,Iván Cepeda,2.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Blanco,No sé,9.7,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Blanco,Paloma Valencia,17.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Blanco,Voto en blanco,71.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Claudia López,Iván Cepeda,29.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Claudia López,No sé,36.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Claudia López,Paloma Valencia,17.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Claudia López,Voto en blanco,17.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
